Drasil (Earth-616),2.0
Eleyn (Earth-616),2.0
Elsa Chandler (Earth-616),2.0
Enigmo (Earth-616),2.0
Faze (Cobalt) (Earth-616),2.0
Fletcher (Earth-616),2.0
Godstalker (Earth-616),2.0
Gregory Slivovitz (Earth-616),2.0
Herbert Isaacs (Earth-616),2.0
James Raydar (Earth-616),2.0
Jennifer Burke (Earth-616),2.0
Jessie Drake (Earth-616),2.0
Jim Redfield (Earth-616),2.0
Jongalt (Earth-616),2.0
Killobyte (Joey) (Earth-616),2.0
Lady Trident (Earth-616),2.0
LaVoisin (Earth-616),2.0
Link (Employee of Arcade) (Earth-616),2.0
Lord Ludox (Earth-616),2.0
Luten (Earth-616),2.0
Mack (Earth-616),2.0
Mara (Earth-616),2.0
Marissa Paulsen (Earth-616),2.0
Maurice Fortuit (Earth-616),2.0
McCleod (Earth-616),2.0
Mephitisoid (Earth-616),2.0
Mister Nice (Earth-616),2.0
Moina (Earth-616),2.0
Munchkin (Earth-616),2.0
Murder (Sally) (Earth-616),2.0
"Phillip Cussler, Jr. (Earth-616)",2.0
"Phillip Cussler, Sr. (Earth-616)",2.0
Psychobabble (Earth-616),2.0
Pyromania (Nolan) (Earth-616),2.0
Raze (Earth-616),2.0
Remora (Atlantean) (Earth-616),2.0
Rick Stoner (Earth-616),2.0
Rion (Earth-616),2.0
Sadista (Earth-616),2.0
Second Sleeper (Earth-616),2.0
Shamari Asbery (Earth-616),2.0
Sherman Ashley (Earth-616),2.0
Short Fuse (Earth-616),2.0
Simon Janson (Earth-616),2.0
Stefan of Symkaria (Earth-616),2.0
Stephen Loss (Earth-616),2.0
Strangler (Shatterforce) (Earth-616),2.0
Sutekh (Earth-616),2.0
Talan (Earth-616),2.0
Tantalus (Earth-616),2.0
Thera (Shadow Consortium) (Earth-616),2.0
Tiberius Car (Earth-616),2.0
Tityus (Earth-616),2.0
Touchstone (Earth-616),2.0
Trace Miller (Earth-616),2.0
Trieste Rahn (Earth-616),2.0
Tupac Amaru (Earth-616),2.0
Tzadqiel (Earth-616),2.0
Vandal (Earth-616),2.0
Verdelet (Earth-616),2.0
Vittio (Earth-616),2.0
Vivali (Earth-616),2.0
Vranx (Earth-616),2.0
Wildwind (Earth-616),2.0
Zahgurim (Earth-616),2.0
Zardok (Earth-616),2.0
Zoroaster (Earth-616),2.0
Aldebron (Earth-616),2.0
Arnold Urich (Earth-616),2.0
Benjamin Russell (Earth-616),2.0
Brazo (Earth-616),2.0
Carson Rowntree (Earth-616),2.0
Cedaric (Earth-616),2.0
Clash (Earth-616),2.0
Cordite (Earth-616),2.0
Doctor Brucknerr (Earth-616),2.0
Domitian (Earth-616),2.0
Elalyth (Earth-616),2.0
Eleven (Rupinski) (Earth-616),2.0
Eva Slougart (Earth-616),2.0
Firefist (Earth-616),2.0
Flare (Shadowforce Alpha) (Earth-616),2.0
Four (Eugenix) (Earth-616),2.0
Gunshot (Earth-616),2.0
Hanna Verschlagen (Earth-616),2.0
Huike (Earth-616),2.0
Jung Sakamura (Earth-616),2.0
Kaef (Earth-616),2.0
Kanan (Earth-616),2.0
Ken Urich (Earth-616),2.0
Kiwi (Earth-616),2.0
Kraa (Luphomoid) (Earth-616),2.0
Laura (Earth-616),2.0
Little Shadow (Earth-616),2.0
Mindy Urich (Earth-616),2.0
Nine (Eugenix) (Earth-616),2.0
One (Eugenix) (Earth-616),2.0
Onyx (Earth-616),2.0
Owen Segar (Earth-616),2.0
Preacher (Earth-616),2.0
Pro (Earth-616),2.0
Ramrog (Earth-616),2.0
Ricko (Earth-616),2.0
Robert Jameson (Earth-616),2.0
Sanction (Aaron) (Earth-616),2.0
Scaldings (Earth-616),2.0
Shell (Shadowforce Alpha) (Earth-616),2.0
Shot (Earth-616),2.0
Sidereus (Earth-616),2.0
Simon Mycroft (Earth-616),2.0
Skyline Killer (Earth-616),2.0
Slug (Alien) (Earth-616),2.0
Stampede (Earth-616),2.0
Sven Claris (Earth-616),2.0
The One (Earth-616),2.0
Tolometh (Earth-616),2.0
Tom\u00e1s Aguado (Earth-616),2.0
Tuzun Thune (Earth-616),2.0
Twelve (Carl) (Earth-616),2.0
Aaidan Blomfield (Earth-616),2.0
Adam Essex (Earth-616),2.0
Angelface (Earth-616),2.0
Baal (Sandstormers) (Earth-616),2.0
Boudica Gorman (Earth-616),2.0
Carly Alvarez (Earth-616),2.0
Cold Winter (Earth-616),2.0
Creaux (Earth-616),2.0
Donald Blake (Heroes Reborn) (Earth-616),2.0
Harith Damyish (Earth-616),2.0
Hughes A\u00eft-Kaci (Earth-616),2.0
Jane Foster (Heroes Reborn) (Earth-616),2.0
Jara (Earth-616),2.0
Lawrence Evans (Earth-616),2.0
Marilou (Earth-616),2.0
Mexxa Rien (Earth-616),2.0
Michael Fleet (Earth-616),2.0
Mr. Shaw (Earth-616),2.0
Paul Sousa (Earth-616),2.0
Philip Fleming (Earth-616),2.0
Price (Worldengine) (Earth-616),2.0
Rachman (Earth-616),2.0
Richard Barnes (Heroes Reborn) (Earth-616),2.0
Source (Sentinel) (Earth-616),2.0
Synraith (Earth-616),2.0
Tobe (Earth-616),2.0
Vartu (Earth-616),2.0
Veeda Leebre (Earth-616),2.0
Yohei (Earth-616),2.0
Yu Kirin (Earth-616),2.0
Alana Sloan (Earth-616),2.0
Alistaire Armstrong (Earth-616),2.0
Amanda Smith (Earth-616),2.0
Andrew Blanding (Earth-616),2.0
Anton Vanko (Heroes Reborn) (Earth-616),2.0
Ape-Man (Earth-616),2.0
Arsenic (Element) (Earth-616),2.0
Aurelio Santurce (Earth-616),2.0
Barium (Element) (Earth-616),2.0
Basilio Rez (Earth-616),2.0
Bludgeon (Cyber-Punks) (Earth-616),2.0
Boost (Earth-616),2.0
Cassie Dolan (Earth-616),2.0
Cat-Man (Earth-616),2.0
Cesium (Element) (Earth-616),2.0
Clearcut (Earth-616),2.0
Colin Muldowney (Earth-616),2.0
Ecliptic (Earth-616),2.0
Eric Williams (Heroes Reborn) (Earth-616),2.0
Etta Langstrom (Earth-616),2.0
Europium (Element) (Earth-616),2.0
Fist (Cyber-Punks) (Earth-616),2.0
Ghost Rider (Kale) (Earth-616),2.0
Gloria Brickman (Earth-616),2.0
Hafnium (Element) (Earth-616),2.0
Ignatz (Earth-616),2.0
Insomnia (Earth-616),2.0
Jane Takahama (Earth-616),2.0
Joanna Blanding (Earth-616),2.0
Kara Lynn Palamas (Earth-616),2.0
Karsano (Earth-616),2.0
Katana (Earth-616),2.0
Lance Gwynn (Earth-616),2.0
Lewis Hamilton (Earth-616),2.0
Lockjaw (Heroes Reborn) (Earth-616),2.0
Margaret Carter (Heroes Reborn) (Earth-616),2.0
Mary Kelleher (Earth-616),2.0
Maximus (Heroes Reborn) (Earth-616),2.0
Nickel (Element) (Earth-616),2.0
Niomi Brinke (Earth-616),2.0
Number One (Rat Pack) (Earth-616),2.0
Olivier Stoker (Earth-616),2.0
Oralis (Earth-616),2.0
Pisces (Ecliptic) (Earth-616),2.0
Rebecca Schuyler (Earth-616),2.0
Rebo (Earth-616),2.0
Robert Takahama (Earth-616),2.0
Sagittarius (Ecliptic) (Earth-616),2.0
Sari St. Hubbins (Earth-616),2.0
Skurge (Heroes Reborn) (Earth-616),2.0
Sodium (Element) (Earth-616),2.0
Stigmata (Earth-616),2.0
Stone (Hound) (Earth-616),2.0
Super-Adaptoid (Heroes Reborn) (Earth-616),2.0
Tether (Earth-616),2.0
Thaddeus Ross (Heroes Reborn) (Earth-616),2.0
Theresa Petty (Earth-616),2.0
Tungsten (Element) (Earth-616),2.0
Ulysses Klaw (Heroes Reborn) (Earth-616),2.0
Vokech (Earth-616),2.0
Yano (Earth-616),2.0
Zen-Pram (Earth-616),2.0
Zirconium (Element) (Earth-616),2.0
Agent Briggs (Earth-616),2.0
Ainet (Earth-616),2.0
Airborne (Death Squad) (Earth-616),2.0
Angela Bradford (Earth-616),2.0
Ariana (Earth-616),2.0
Baron Zebek (Earth-616),2.0
Bert Gilmore (Earth-616),2.0
Blurry (Earth-616),2.0
Boobytrap (Earth-616),2.0
Brainy (Earth-616),2.0
Bronchar (Earth-616),2.0
Calvin Burlingame (Earth-616),2.0
Chucky Diamond (Earth-616),2.0
Dormouse (Earth-616),2.0
Fabian LaMuerto (Earth-616),2.0
Finar (Earth-616),2.0
Firefight (Death Squad) (Earth-616),2.0
Greasy (Earth-616),2.0
Harry Manners (Earth-616),2.0
Henry Wallinger (Earth-616),2.0
Iconoclast (Earth-616),2.0
Jenny (Reporter) (Earth-616),2.0
Jomo Kimane (Earth-616),2.0
Kenjiro Fujikawa (Earth-616),2.0
LeMieu (Earth-616),2.0
Lo Chien (Earth-616),2.0
Mad Hatter (Earth-616),2.0
Mahapralaya (Earth-616),2.0
Marista (Earth-616),2.0
Oyakata (Earth-616),2.0
Pyre (Damocles Foundation) (Earth-616),2.0
Rebecca Agee (Earth-616),2.0
Rocket-Launcher (Earth-616),2.0
Sai (Earth-616),2.0
Simon Krieger (Earth-616),2.0
Stanley Hathaway (Earth-616),2.0
Stem (Earth-616),2.0
Stranglehold (Damocles Foundation) (Earth-616),2.0
Tatjana Stiles (Earth-616),2.0
Thomas Marles (Earth-616),2.0
Tia Senyaka (Earth-616),2.0
Vittorio Silvani (Earth-616),2.0
Willis Gottfried (Earth-616),2.0
Windy (Earth-616),2.0
Yvette Diamonde (Earth-616),2.0
Astarte (Earth-616),2.0
Balthakk (Earth-616),2.0
Billy Yuan (Earth-616),2.0
Callie Yeager (Earth-616),2.0
Ceranda (Earth-616),2.0
Christina Carr (Earth-616),2.0
David Ferrari (Earth-616),2.0
Dragonwing (Earth-616),2.0
Duncan Vess (Earth-616),2.0
Electryon (Earth-616),2.0
Fieldstone (Earth-616),2.0
Finn (Earth-616),2.0
Fizgig (Earth-616),2.0
Hoarfrost (Earth-616),2.0
Hoopsnake (Brute Force) (Earth-616),2.0
Hunter Brawn (Earth-616),2.0
Ingot (Earth-616),2.0
Integer (Earth-616),2.0
Iron Maiden (Gene Nation) (Earth-616),2.0
Jet-Black (Rising Sons) (Earth-616),2.0
Jonathan Rickman (Earth-616),2.0
Judy Lumley (Earth-616),2.0
Krakkan (Earth-616),2.0
Legault (Earth-616),2.0
Loblolly (Earth-616),2.0
Lucas Guthrie (Earth-616),2.0
Mariah Ellenthorpe (Earth-616),2.0
Mesmero (Skrull) (Earth-616),2.0
Mrok (Earth-616),2.0
Mrs. St. Croix (Earth-616),2.0
Opsidian (Earth-616),2.0
Otomo (Earth-616),2.0
Owen Candler (Earth-616),2.0
Patriot (Silvereye) (Earth-616),2.0
Paulette Brazee (Earth-616),2.0
Randall Jefferson (Earth-616),2.0
Randolph Conroy (Earth-616),2.0
Reanimator (Earth-616),2.0
Ronald Parady (Earth-616),2.0
Scarum (Earth-616),2.0
Shadowcaster (Earth-616),2.0
Sign (Earth-616),2.0
Tough Love (Earth-616),2.0
Union (Dark Gods) (Earth-616),2.0
Vampiro (Larcenous Three) (Earth-616),2.0
Watchfire (Earth-616),2.0
Aentaros (Earth-616),2.0
Agent Green (Earth-616),2.0
Agent Orange (Earth-616),2.0
Agent Red (Earth-616),2.0
"Alton Osborn, Sr. (Earth-616)",2.0
Arthur DeLacourte (Earth-616),2.0
Baldar (Galadorian) (Earth-616),2.0
Bannerman Black (Earth-616),2.0
Bannerman Blue (Earth-616),2.0
Bannerman White (Earth-616),2.0
Blanca del Hierro (Earth-616),2.0
Brian Leighton (Earth-616),2.0
Claude Potier (Earth-616),2.0
Cluster (Earth-616),2.0
Cornelius Shaw (Earth-616),2.0
Cyanide Jane (Earth-616),2.0
Dirty Wolff (Earth-616),2.0
E.B. Farrell (Earth-616),2.0
Emma (Cyborg) (Earth-616),2.0
Esau Shaw (Earth-616),2.0
Flatiron (Russell) (Earth-616),2.0
Gareth Thomas (Earth-616),2.0
Gerald Simms (Earth-616),2.0
Goth (Earth-616),2.0
Gunnar (SHE) (Earth-616),2.0
Henry Sleeman (Earth-616),2.0
Ikarys (Earth-616),2.0
John Skulinowski (Earth-616),2.0
Jonathan Somers (Earth-616),2.0
Junction (Earth-616),2.0
Katyusha (Anya) (Earth-616),2.0
Khafre (Earth-616),2.0
Luke Garrow (Earth-616),2.0
Mako (First Line) (Earth-616),2.0
Marcel Deflandre (Earth-616),2.0
Mick Patterson (Earth-616),2.0
Monmouth (Inner Guard) (Earth-616),2.0
Ms Fortune (Earth-616),2.0
Nelson Frank (Earth-616),2.0
Noah Baxter (Earth-616),2.0
Oracle (SHE) (Earth-616),2.0
Ransome Sole (Earth-616),2.0
Rapunzel (Earth-616),2.0
Scythe (Lost Generation) (Earth-616),2.0
Tabitha Gance (Earth-616),2.0
Talo (Galadorian) (Earth-616),2.0
Tartarus (Neo) (Earth-616),2.0
Theoren Marceaux (Earth-616),2.0
Victoria Donnely (Earth-616),2.0
Visalia (Earth-616),2.0
Wallace Worthington (Earth-616),2.0
Wanderer (Mutant) (Earth-616),2.0
Watchtower (Earth-616),2.0
Allison Lange (Earth-616),2.0
Aryan (Earth-616),2.0
Caleb Jackson (Earth-616),2.0
Carla (Tunnel Dwellers) (Earth-616),2.0
Crimson Dynamo VII (Earth-616),2.0
Diego Ardilles (Earth-616),2.0
Donald Trask III (Earth-616),2.0
Examiner (Earth-616),2.0
Fiona Dunn (Earth-616),2.0
Harrison Stavrou (Earth-616),2.0
Harvester (Earth-616),2.0
Jack Abbott (Earth-616),2.0
Jared Carstairs (Earth-616),2.0
"John Howlett, Jr. (Earth-616)",2.0
Kali Vries (Earth-616),2.0
Madame Drache (Earth-616),2.0
Mammoth (Imperial Guard) (Earth-616),2.0
Michael Dorie (Earth-616),2.0
Miles Warbeck (Earth-616),2.0
Mister Kenneth (Earth-616),2.0
Nancy (Mutant) (Earth-616),2.0
Oswald (Brotherhood) (Earth-616),2.0
Papa Hagg (Earth-616),2.0
Sigismund Bismarck (Earth-616),2.0
Ugly John (Earth-616),2.0
Viktor Smerdilovisc (Earth-616),2.0
Abel (Earth-616),2.0
Alex (Telepath) (Earth-616),2.0
Anzehlika Medvedev (Earth-616),2.0
Armour (Thanosi) (Earth-616),2.0
Ashton Wither (Earth-616),2.0
Avery Connor (Earth-616),2.0
Benjamin Pancake (Earth-616),2.0
Billy (Origin) (Earth-616),2.0
Blimp (Earth-616),2.0
Brooke Douglas (Earth-616),2.0
Cain (Abel) (Earth-616),2.0
Chin Hsi (Earth-616),2.0
Deuteronomy (Earth-616),2.0
Dick (FBI Agent) (Earth-616),2.0
Fader (Earth-616),2.0
Falzone (Earth-616),2.0
Faysal Al-Tariq (Earth-616),2.0
Ggorgstog (Earth-616),2.0
Hong Lianje (Earth-616),2.0
Imdugud (Earth-616),2.0
Iprah (Earth-616),2.0
Isley (Earth-616),2.0
James Hutchinson (Earth-616),2.0
Jane Jones (Earth-616),2.0
John Joseph Maguire (Earth-616),2.0
John Watkins Jr. (Earth-616),2.0
Maksim Golitsyn (Earth-616),2.0
Mr. Davis (FBI) (Earth-616),2.0
Mystic (Earth-616),2.0
Peter (Mutant) (Earth-616),2.0
Robert Zepheniah (Earth-616),2.0
Russell (FBI Agent) (Earth-616),2.0
Sherry (Earth-616),2.0
Spence Williams (Earth-616),2.0
Splatter Gomorrah (Earth-616),2.0
Suzi Pazuzu (Earth-616),2.0
Tischenko (Earth-616),2.0
Virus (Corman) (Earth-616),2.0
Waldo Dini (Earth-616),2.0
Warrior (Thanosi) (Earth-616),2.0
Zona Cluster-6 (Earth-616),2.0
Ali Al-Zubaidi (Earth-616),2.0
Belinda Mathius (Earth-616),2.0
Billy Taylor (Earth-616),2.0
Bubble (Mutant) (Earth-616),2.0
Christian Wagner (Earth-616),2.0
Christopher Alleyne (Earth-616),2.0
Dallas Huxley (Earth-616),2.0
Dante Ortega (Earth-616),2.0
Darick Gallhager (Earth-616),2.0
Davis (Mutant) (Earth-616),2.0
Doctorangutan (Earth-616),2.0
Dorothy Alleyne (Earth-616),2.0
Elizabeth Nixon (Earth-616),2.0
G\u00fcnter Gross (Earth-616),2.0
Haokah (Earth-616),2.0
Hunab-Ku (Earth-616),2.0
Jack Freestone (Earth-616),2.0
Jack Harvey (Earth-616),2.0
Jefferson Jamison (Earth-616),2.0
Jo (Mutant) (Earth-616),2.0
Jonas Keller (Earth-616),2.0
Kara (Earth-616),2.0
Lazarus (Domino brother) (Earth-616),2.0
Makiko Morioka (Earth-616),2.0
Miranda Mantega (Earth-616),2.0
Mr. Canfield (Earth-616),2.0
Mrs. Canfield (Earth-616),2.0
Nallo (Earth-616),2.0
Oliver Ryland (Earth-616),2.0
Oscar (Earth-616),2.0
Peppermint Candey (Earth-616),2.0
Preston Allen (Earth-616),2.0
Wendy Taylor (Earth-616),2.0
Zach Halliwell (Earth-616),2.0
Aguinaga (Earth-616),2.0
Anthony Bronson (Earth-616),2.0
Arturo Falcone (Earth-616),2.0
Aurelie Sabayon (Earth-616),2.0
Black Knight (Servant) (Earth-616),2.0
Carl (Mutant) (Earth-616),2.0
Dana Hutton (Earth-616),2.0
Don Parisi (Earth-616),2.0
Gerard Cooper (Earth-616),2.0
Grace Foley (Earth-616),2.0
Gunther Herschein (Earth-616),2.0
Howard Foley (Earth-616),2.0
Jack White (Earth-616),2.0
Jade Parisi (Earth-616),2.0
Jerry Halliwell (Earth-616),2.0
Killshot (Earth-616),2.0
Laurent Levessaur (Earth-616),2.0
Matt Falcone (Earth-616),2.0
Mr. Borkowski (Earth-616),2.0
Mrs. Borkowski (Earth-616),2.0
Mrs. Caban (Earth-616),2.0
Musclehead (Earth-616),2.0
Owen (Earth-616),2.0
Paradise (Earth-616),2.0
Patrick Nesbitt (Earth-616),2.0
Pedro de Noli (Earth-616),2.0
Posterboy (Earth-616),2.0
Primo Falcone (Earth-616),2.0
Purge (The Arena) (Earth-616),2.0
Rattatosk (Earth-616),2.0
Robin Wise (Earth-616),2.0
Rosalinda Aguilar (Earth-616),2.0
Sam Klein (Earth-616),2.0
Shaun Kennedy (Earth-616),2.0
Silkworm (The Arena) (Earth-616),2.0
Simon Sanderson (Earth-616),2.0
Spencer Bronson (Earth-616),2.0
Stefanya Melnikova (Earth-616),2.0
Stella (Washington Heights) (Earth-616),2.0
Tanya (Earth-616),2.0
Tony (Washington Heights) (Earth-616),2.0
Viktor (Earth-616),2.0
Alecto (Inhuman) (Earth-616),2.0
Andrea Hobbes (Earth-616),2.0
Betty Sumitro (Earth-616),2.0
Black Widow (Russian Agent) (Earth-616),2.0
Boy (Earth-616),2.0
Buzz McMahon (Earth-616),2.0
Carrie (District X) (Earth-616),2.0
Cinglet (Earth-616),2.0
Cuddle-Face (Earth-616),2.0
Derek Bishop (Earth-616),2.0
Devron (Earth-616),2.0
Dominicus Pierce (Earth-616),2.0
Elizabeth Keller (Earth-616),2.0
Eugene Walker (Earth-616),2.0
General Umbaja (Earth-616),2.0
Grigor Ivanovich Pchelintsov (Earth-616),2.0
Harlan Stone (Earth-616),2.0
Inger Rinefeld (Earth-616),2.0
Juito (Earth-616),2.0
Kenneth Anderson (Earth-616),2.0
Kimberly Vesco (Earth-616),2.0
Lerad (Earth-616),2.0
Lyudmila Antonovna Kudrin (Earth-616),2.0
Meg Langtry (Earth-616),2.0
Ned Campbell (Earth-616),2.0
Nelson Mandela (Earth-616),2.0
Padre (Earth-616),2.0
Reyno (Earth-616),2.0
Rose Red (Earth-616),2.0
Sashenka Popova (Earth-616),2.0
Six-Gun Kid (Earth-616),2.0
Smith (Renegades) (Earth-616),2.0
Stan Finley (Earth-616),2.0
Stone (Assassins Guild) (Earth-616),2.0
Suicide King (Earth-616),2.0
Susan Bishop (Earth-616),2.0
Taniqa Umbaja (Earth-616),2.0
Walker Hobbes (Earth-616),2.0
William Bates (Earth-616),2.0
William Keller (Earth-616),2.0
Xennon (Earth-616),2.0
Abbess Horror (Earth-616),2.0
Adam Austin (Earth-616),2.0
Albasini (Earth-616),2.0
Ame-No-Mi-Kumari (Earth-616),2.0
Amina Synge (Earth-616),2.0
Antonio (Earth-616),2.0
Bekka Wallis (Earth-616),2.0
Bishamon (Earth-616),2.0
Blacklash (Thunderbolts) (Earth-616),2.0
Cee (Earth-616),2.0
Charr (Earth-616),2.0
Chris McCarthy (Earth-616),2.0
David Beiderbecke (Earth-616),2.0
David Munroe II (Earth-616),2.0
Doug and Jerry (Earth-616),2.0
El Dorado (Earth-616),2.0
Espia (Earth-616),2.0
Extermina (Earth-616),2.0
Fin Fang Foom (Clone) (Earth-616),2.0
Fred Harriman (Earth-616),2.0
Gary Quinn (Earth-616),2.0
Ginny Baker (Earth-616),2.0
Godfrey Calthrop (Earth-616),2.0
Henry Cavanaugh (Earth-616),2.0
Hubie Edge (Earth-616),2.0
Jack Croft (Earth-616),2.0
James Madrox (S.H.I.E.L.D. Agent) (Earth-616),2.0
John Mairs (Earth-616),2.0
Kaminari (goddess) (Earth-616),2.0
Karen Mason (Earth-616),2.0
Keith Dixon (Earth-616),2.0
Ken Floyd (Earth-616),2.0
Kravo (Earth-616),2.0
Kurt Duryea (Earth-616),2.0
Latonya Jefferson (Earth-616),2.0
Lavin Skee (Earth-616),2.0
Mung (Earth-616),2.0
Ned Horrocks (Earth-616),2.0
Pyo (Earth-616),2.0
Rachel Santiago (Earth-616),2.0
Ronan Kaifi (Earth-616),2.0
Rorkannu (Earth-616),2.0
Sarnogg (Earth-616),2.0
Sentinel X (Earth-616),2.0
Setanta (Earth-616),2.0
Shetani (Earth-616),2.0
Susan Svenson (Earth-616),2.0
Thomas Eliot (Earth-616),2.0
Tim Hacker (Earth-616),2.0
Tullk Ul-Zyn (Earth-616),2.0
Violet Sanchez (Earth-616),2.0
Whiplash (Thunderbolts) (Earth-616),2.0
Zack Zimmerman (Earth-616),2.0
Banara (Earth-616),2.0
Bannerman Brown (Earth-616),2.0
Bannerman Green (Earth-616),2.0
Bei Bang-Wen (Earth-616),2.0
Carlos Carvalho (Earth-616),2.0
Chan-Dar (Earth-616),2.0
Charlie (Prison Guard) (Earth-616),2.0
Cirin (Earth-616),2.0
Comte de Nuit (Earth-616),2.0
Crane Mother (Earth-616),2.0
Creeper (Earth-616),2.0
Crimson Dynamo XI (Earth-616),2.0
Daisy (Villain) (Earth-616),2.0
Daniel Maddox (Earth-616),2.0
Darius Faraz (Earth-616),2.0
Derek Petrie (Earth-616),2.0
Eugene Patilio (Skrull) (Earth-616),2.0
Floyd Baker (Earth-616),2.0
Heka-Nut (Earth-616),2.0
Henry Pym (Onslaught Reborn) (Earth-616),2.0
Hercules (CSA) (Earth-616),2.0
Herman Zemo (Earth-616),2.0
Karanda (Earth-616),2.0
Kurani (Earth-616),2.0
Lars Hanson (Earth-616),2.0
Lindsay (Earth-616),2.0
Lord Byson (Earth-616),2.0
Lucy Cervantes (Earth-616),2.0
Megan Hoyden (Earth-616),2.0
Miss Diaz (Earth-616),2.0
Mrs. Rennie (Earth-616),2.0
Phineas Randall (Earth-616),2.0
Pup (Lupine) (Earth-616),2.0
Rich (Earth-616),2.0
Snow Queen (New Men) (Earth-616),2.0
Somnus (Earth-616),2.0
Vayos (Earth-616),2.0
Wu Ao-Shi (Earth-616),2.0
Yellow Kid (Earth-616),2.0
Amp (Michelle) (Earth-616),2.0
Arthur Moore (Earth-616),2.0
Atalanta (Argonauts) (Earth-616),2.0
Barry Gwynn (Earth-616),2.0
"Benjamin Donovan, Jr. (Earth-616)",2.0
Benjamin Rabin (Earth-616),2.0
Blacksmith (Earth-616),2.0
Bruno Karnelli (Earth-616),2.0
Dicero (Earth-616),2.0
Dr. Burke (Earth-616),2.0
Edith Harper (Earth-616),2.0
Ellsworth Johnson (Skrull) (Earth-616),2.0
Frankie Kollins (Earth-616),2.0
Fritz Kalb (Earth-616),2.0
Galactus (Skrull) (Earth-616),2.0
Gomez (Earth-616),2.0
Henry Shearing (Earth-616),2.0
Hylas (Earth-616),2.0
Koaam (Earth-616),2.0
Malcolm Little (Skrull) (Earth-616),2.0
"Martin Luther King, Jr. (Skrull) (Earth-616)",2.0
Molly Young (Earth-616),2.0
Mr. Brokeridge (Earth-616),2.0
Mrs. Brokeridge (Earth-616),2.0
Nathan Patrofsky (Earth-616),2.0
Nima (Earth-616),2.0
Paydirt (Earth-616),2.0
Pericymenus (Earth-616),2.0
Peter Scholl (Earth-616),2.0
Pollux (Earth-616),2.0
Professor Rabin (Earth-616),2.0
Prosimia (Earth-616),2.0
Raptore (Earth-616),2.0
Saen Sendak (Earth-616),2.0
Sandra Morgan (Earth-616),2.0
Sean Rockwell (Earth-616),2.0
Silenus (Earth-616),2.0
Skee (Earth-616),2.0
Star Sign (Earth-616),2.0
Stephen Colbert (Earth-616),2.0
Vern (Spider-Man) (Earth-616),2.0
Xang Kong (Earth-616),2.0
Zeno (Earth-616),2.0
Bo Obama (Earth-616),2.0
Burning Moon (Earth-616),2.0
Caitlyn MacDonald (Earth-616),2.0
Chameleon (Artificial Mutant) (Earth-616),2.0
Colonel Zeke (Earth-616),2.0
Devil Rig (Earth-616),2.0
Druek Lovosno (Earth-616),2.0
Eugene Toussaint (Earth-616),2.0
Frederick Hudson (Earth-616),2.0
Gali (Earth-616),2.0
Gertrude Jacks (Earth-616),2.0
Ghost Flyer (Earth-616),2.0
Ghost Rider (Cowboy) (Earth-616),2.0
Ghost Rider (Native American) (Earth-616),2.0
Ghost Rider (Undead G-Man) (Earth-616),2.0
Hell-Driver (Earth-616),2.0
James Madison (Earth-616),2.0
Jane Potter (Earth-616),2.0
Jerry Ward (Earth-616),2.0
John Quincy Adams (Earth-616),2.0
Kermit Roosevelt (Earth-616),2.0
Killyu (Earth-616),2.0
Kingmaker (Earth-616),2.0
Matu Makalani (Earth-616),2.0
Mike Nero (Earth-616),2.0
Mrs. Zeke (Earth-616),2.0
Naomi Ward (Earth-616),2.0
Nyssa (Earth-616),2.0
Sally (Legion Personality) (Earth-616),2.0
Sean Madrox (Earth-616),2.0
Shoji Soma (Earth-616),2.0
Suki Yumiko (Earth-616),2.0
Tulem (Earth-616),2.0
Unum (Earth-616),2.0
Warren Worthington (Earth-616),2.0
Yao (Dragon) (Earth-616),2.0
Yoshio Kannabe (Earth-616),2.0
Akeja (Earth-616),2.0
Awareness (Earth-616),2.0
Baroshtok (Earth-616),2.0
Ben Morse (Earth-616),2.0
Borgia Omega (Earth-616),2.0
Brian King (Earth-616),2.0
Celestial Madonna (Earth-616),2.0
Dal Damoc (Earth-616),2.0
Detlef Metzger (Earth-616),2.0
Fex (Earth-616),2.0
General Combest (Earth-616),2.0
Geryon (Earth-616),2.0
Ignacio Alvarez (Earth-616),2.0
Jarhead (Earth-616),2.0
Jasper Bateman (Earth-616),2.0
Kadar (Earth-616),2.0
Kaga (Earth-616),2.0
Lamia (Olympian) (Earth-616),2.0
Laroximous Boneflayer (Earth-616),2.0
Leonard Pimacher (Earth-616),2.0
Lothithanriaxiaxus (Earth-616),2.0
Marc Spector (Clone) (Earth-616),2.0
Morda (Earth-616),2.0
Nakh (Earth-616),2.0
Natalia Romanova (Dr Bong Clone) (Earth-616),2.0
Nemean Lion (Earth-616),2.0
Oudvrou (Earth-616),2.0
Pilli Natu (Earth-616),2.0
Samuel Ryan (Earth-616),2.0
Sofia Alvarez (Earth-616),2.0
Teela (Earth-616),2.0
Thomas Davidson (Earth-616),2.0
Vincenzo Karnelli (Earth-616),2.0
Zhang Heng (Earth-616),2.0
302 (Legion Personality) (Earth-616),2.0
Albert Gaines (Zombie Clone) (Earth-616),2.0
Alturi (Earth-616),2.0
Amy (Earth-616),2.0
Aqwen (Earth-616),2.0
Benedict Ryan (Earth-616),2.0
Bleeding Image (Legion Personality) (Earth-616),2.0
Boyd Buzzard (Earth-616),2.0
Bufford Buzzard (Earth-616),2.0
Calavera (Earth-616),2.0
